Earnings_Year,Earnings_Canada_Yearly,Housing_Price_Year,Composite_Benchmark,One_Storey_Benchmark,Two_Storey_Benchmark,Townhouse_Benchmark,Apartment_Benchmark,Office_year,office_region,office_property_type,office_index_value,consumer_index_year,consumer_index_value
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,49.7,1985,0
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,61.2,1985,64.6
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,61,1985,3.6
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,47.1,1985,65.9
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,52,1985,78.7
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,47.6,1985,76.3
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,45.1,1985,78.7
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,52.2,1985,76.4
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,49.8,1985,94.8
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,50.1,1985,96
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,53.3,1985,94.9
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,47.5,1985,96
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,44.2,1985,95
,,,,,,,,1981,"Toronto, Ontario",Office,48.3,1985,0.2
,,,,,,,,1981,"Toronto, Ontario",Office,46.7,1985,0.3
,,,,,,,,1981,"Toronto, Ontario",Office,52.3,1985,0
,,,,,,,,1981,"Toronto, Ontario",Office,46.5,1985,0
,,,,,,,,1981,"Toronto, Ontario",Office,44.8,1985,64.8
,,,,,,,,1981,"Toronto, Ontario",Warehouse,44.2,1985,3.7
,,,,,,,,1981,"Toronto, Ontario",Warehouse,43.4,1985,66.2
,,,,,,,,1981,"Toronto, Ontario",Warehouse,43.8,1985,79
,,,,,,,,1981,"Toronto, Ontario",Warehouse,45.4,1985,76.5
,,,,,,,,1981,"Toronto, Ontario",Warehouse,51.3,1985,79
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,48.5,1985,76.5
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,47.2,1985,95
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,46.6,1985,96.4
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,56.5,1985,95.2
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,53.8,1985,96.4
,,,,,,,,1981,"Toronto, Ontario",Light factory,42.7,1985,95.2
,,,,,,,,1981,"Toronto, Ontario",Light factory,46.9,1985,0.3
,,,,,,,,1981,"Toronto, Ontario",Light factory,39.2,1985,0.3
,,,,,,,,1981,"Toronto, Ontario",Light factory,46.4,1985,0
,,,,,,,,1981,"Toronto, Ontario",Light factory,44,1985,0
,,,,,,,,1981,"Toronto, Ontario",School,47.6,1985,65
,,,,,,,,1981,"Toronto, Ontario",School,51,1985,3.8
,,,,,,,,1981,"Toronto, Ontario",School,48.2,1985,66.4
,,,,,,,,1981,"Toronto, Ontario",School,45.1,1985,79.2
,,,,,,,,1981,"Toronto, Ontario",School,43.2,1985,76.8
,,,,,,,,1981,"Calgary, Alberta",Office,67.7,1985,79.1
,,,,,,,,1981,"Calgary, Alberta",Office,62.4,1985,76.7
,,,,,,,,1981,"Calgary, Alberta",Office,71.9,1985,95.2
,,,,,,,,1981,"Calgary, Alberta",Office,58.4,1985,96.5
,,,,,,,,1981,"Calgary, Alberta",Office,77,1985,95.6
,,,,,,,,1981,"Calgary, Alberta",Warehouse,69.6,1985,96.4
,,,,,,,,1981,"Calgary, Alberta",Warehouse,64.1,1985,95.5
,,,,,,,,1981,"Calgary, Alberta",Warehouse,69.3,1985,0.4
,,,,,,,,1981,"Calgary, Alberta",Warehouse,62.2,1985,0.4
,,,,,,,,1981,"Calgary, Alberta",Warehouse,69.2,1985,0.1
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,70.4,1985,0.1
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,62.6,1985,65.1
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,66.5,1985,3.9
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,69.7,1985,66.5
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,70.4,1985,79.4
,,,,,,,,1981,"Calgary, Alberta",Light factory,67.3,1985,77
,,,,,,,,1981,"Calgary, Alberta",Light factory,62.4,1985,79.3
,,,,,,,,1981,"Calgary, Alberta",Light factory,72.4,1985,77
,,,,,,,,1981,"Calgary, Alberta",Light factory,61.3,1985,95.5
,,,,,,,,1981,"Calgary, Alberta",Light factory,65.9,1985,96.8
,,,,,,,,1981,"Calgary, Alberta",School,64.6,1985,95.7
,,,,,,,,1981,"Calgary, Alberta",School,62.7,1985,96.8
,,,,,,,,1981,"Calgary, Alberta",School,67.6,1985,95.8
,,,,,,,,1981,"Calgary, Alberta",School,57.5,1985,0.6
,,,,,,,,1981,"Calgary, Alberta",School,64.5,1985,0.9
,,,,,,,,1981,"Edmonton, Alberta",Office,65.1,1985,0.3
,,,,,,,,1981,"Edmonton, Alberta",Office,64,1985,0.5
,,,,,,,,1981,"Edmonton, Alberta",Office,67.2,1985,65.3
,,,,,,,,1981,"Edmonton, Alberta",Office,59.5,1985,3.8
,,,,,,,,1981,"Edmonton, Alberta",Office,66.6,1985,66.8
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,71.8,1985,79.7
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,66.6,1985,77.2
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,71.5,1985,79.5
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,63.3,1985,77.2
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,70.3,1985,95.8
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,72,1985,97.1
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,65.9,1985,96
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,68.9,1985,96.9
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,69.5,1985,96.1
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,56,1985,0.6
,,,,,,,,1981,"Edmonton, Alberta",Light factory,66.8,1985,0.9
,,,,,,,,1981,"Edmonton, Alberta",Light factory,67,1985,0
,,,,,,,,1981,"Edmonton, Alberta",Light factory,69.7,1985,0
,,,,,,,,1981,"Edmonton, Alberta",Light factory,63.2,1985,65.6
,,,,,,,,1981,"Edmonton, Alberta",Light factory,59.8,1985,3.9
,,,,,,,,1981,"Edmonton, Alberta",School,65.4,1985,66.8
,,,,,,,,1981,"Edmonton, Alberta",School,66.6,1985,79.7
,,,,,,,,1981,"Edmonton, Alberta",School,67.9,1985,77.5
,,,,,,,,1981,"Edmonton, Alberta",School,59.9,1985,79.6
,,,,,,,,1981,"Edmonton, Alberta",School,60.6,1985,77.5
,,,,,,,,1981,"Vancouver, British Columbia",Office,61.4,1985,96.1
,,,,,,,,1981,"Vancouver, British Columbia",Office,62.4,1985,97.2
,,,,,,,,1981,"Vancouver, British Columbia",Office,61.6,1985,96.4
,,,,,,,,1981,"Vancouver, British Columbia",Office,54.8,1985,97.1
,,,,,,,,1981,"Vancouver, British Columbia",Office,59.9,1985,96.4
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,70.1,1985,0.6
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,63.2,1985,0.9
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,66.9,1985,0
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,66,1985,0
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,66.4,1985,65.8
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,66.7,1985,3.9
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,62.6,1985,66.8
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,62.1,1985,79.7
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,69.6,1985,77.7
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,56.8,1985,79.7
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,61.9,1985,77.6
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,62.7,1985,96.4
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,61.6,1985,97.2
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,64.2,1985,96.7
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,55.3,1985,97.3
,,,,,,,,1981,"Vancouver, British Columbia",School,60.6,1985,96.6
,,,,,,,,1981,"Vancouver, British Columbia",School,61.3,1985,0.8
,,,,,,,,1981,"Vancouver, British Columbia",School,60.9,1985,0.9
,,,,,,,,1981,"Vancouver, British Columbia",School,58.3,1985,0.2
,,,,,,,,1981,"Vancouver, British Columbia",School,54.8,1985,0
,,,,,,,,1981,Seven census metropolitan area composite,Office,61.5,1985,66
,,,,,,,,1981,Seven census metropolitan area composite,Warehouse,56.7,1985,3.7
,,,,,,,,1981,Seven census metropolitan area composite,Shopping centre,62.7,1985,67
,,,,,,,,1981,Seven census metropolitan area composite,Light factory,53.1,1985,79.9
,,,,,,,,1981,Seven census metropolitan area composite,School,59.9,1985,77.9
,,,,,,,,1981,"Halifax, Nova Scotia",Office,70.8,1985,79.8
,,,,,,,,1981,"Halifax, Nova Scotia",Office,76.2,1985,77.8
,,,,,,,,1981,"Halifax, Nova Scotia",Office,82,1985,96.8
,,,,,,,,1981,"Halifax, Nova Scotia",Office,53.4,1985,97.5
,,,,,,,,1981,"Halifax, Nova Scotia",Office,52.9,1985,97
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,72,1985,97.4
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,72.6,1985,96.8
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,77.1,1985,0.6
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,54.5,1985,0.7
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,55.5,1985,0
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,68.7,1985,0
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,68.5,1985,66.4
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,72.6,1985,3.7
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,61.9,1985,67.2
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,56.6,1985,80.3
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,64,1985,78.3
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,77,1985,80.2
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,71.9,1985,78.1
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,49,1985,97.2
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,49.4,1985,97.9
,,,,,,,,1981,"Halifax, Nova Scotia",School,66.3,1985,97.4
,,,,,,,,1981,"Halifax, Nova Scotia",School,81.1,1985,97.9
,,,,,,,,1981,"Halifax, Nova Scotia",School,74.1,1985,97.2
,,,,,,,,1981,"Halifax, Nova Scotia",School,52.2,1985,0.6
,,,,,,,,1981,"Halifax, Nova Scotia",School,51.6,1985,0.7
,,,,,,,,1981,"Montreal, Quebec",Office,58.7,1985,0
,,,,,,,,1981,"Montreal, Quebec",Office,64.9,1985,0
,,,,,,,,1981,"Montreal, Quebec",Office,59.8,1985,66.4
,,,,,,,,1981,"Montreal, Quebec",Office,53.5,1985,3.9
,,,,,,,,1981,"Montreal, Quebec",Office,49.9,1985,67.5
,,,,,,,,1981,"Montreal, Quebec",Warehouse,62.1,1985,80.6
,,,,,,,,1981,"Montreal, Quebec",Warehouse,62.7,1985,78.4
,,,,,,,,1981,"Montreal, Quebec",Warehouse,64.1,1985,80.8
,,,,,,,,1981,"Montreal, Quebec",Warehouse,52.2,1985,78.4
,,,,,,,,1981,"Montreal, Quebec",Warehouse,54.8,1985,97.3
,,,,,,,,1981,"Montreal, Quebec",Shopping centre,61.6,1985,98.3
,,,,,,,,1981,"Montreal, Quebec",Shopping centre,60.7,1985,97.6
,,,,,,,,1981,"Montreal, Quebec",Shopping centre,61.8,1985,98.6
,,,,,,,,1981,"Montreal, Quebec",Shopping centre,63.9,1985,97.6
,,,,,,,,1981,"Montreal, Quebec",Shopping centre,58.4,1985,0.6
,,,,,,,,1981,"Montreal, Quebec",Light factory,55.8,1985,0.7
,,,,,,,,1981,"Montreal, Quebec",Light factory,60.9,1985,0
,,,,,,,,1981,"Montreal, Quebec",Light factory,56.8,1985,0
,,,,,,,,1981,"Montreal, Quebec",Light factory,53,1986,66.3
,,,,,,,,1981,"Montreal, Quebec",Light factory,53,1986,3.9
,,,,,,,,1981,"Montreal, Quebec",School,57.3,1986,67.7
,,,,,,,,1981,"Montreal, Quebec",School,58.4,1986,80.9
,,,,,,,,1981,"Montreal, Quebec",School,60,1986,78.3
,,,,,,,,1981,"Montreal, Quebec",School,55.3,1986,81
,,,,,,,,1981,"Montreal, Quebec",School,50,1986,78.6
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,50.5,1986,97.6
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,46.4,1986,98.7
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,56.7,1986,97.4
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,46.8,1986,98.8
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,51,1986,97.7
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,52.4,1986,0.8
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,52.4,1986,0.9
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,52.8,1986,0.2
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,46.6,1986,0.2
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,54.3,1986,66.8
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,52.2,1986,3.6
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,49.6,1986,68
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,50.4,1986,81.1
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,61.8,1986,78.8
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,63.1,1986,81.1
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,47.9,1986,78.9
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,53.3,1986,98
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,48.7,1986,98.9
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,45.3,1986,98
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,53.1,1986,99
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,50.7,1986,98.2
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,51.2,1986,0.8
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,54.2,1986,1
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,48.5,1986,0
,,,,,,,,1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,45.4,1986,0.1
,,,,,,,,1981,"Toronto, Ontario",Office,49.6,1986,67
,,,,,,,,1981,"Toronto, Ontario",Office,47.2,1986,
,,,,,,,,1981,"Toronto, Ontario",Office,54.4,1986,3.5
,,,,,,,,1981,"Toronto, Ontario",Office,47.1,1986,68
,,,,,,,,1981,"Toronto, Ontario",Office,46.4,1986,81.1
,,,,,,,,1981,"Toronto, Ontario",Warehouse,45.7,1986,79.1
,,,,,,,,1981,"Toronto, Ontario",Warehouse,44.6,1986,81.2
,,,,,,,,1981,"Toronto, Ontario",Warehouse,45.5,1986,79.1
,,,,,,,,1981,"Toronto, Ontario",Warehouse,45.8,1986,98.3
,,,,,,,,1981,"Toronto, Ontario",Warehouse,52.2,1986,98.9
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,49.9,1986,98.4
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,48.3,1986,99
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,48.3,1986,98.4
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,56.5,1986,1.1
,,,,,,,,1981,"Toronto, Ontario",Shopping centre,56.7,1986,1.4
,,,,,,,,1981,"Toronto, Ontario",Light factory,43.9,1986,0.3
,,,,,,,,1981,"Toronto, Ontario",Light factory,48.3,1986,0.4
,,,,,,,,1981,"Toronto, Ontario",Light factory,41,1986,67.3
,,,,,,,,1981,"Toronto, Ontario",Light factory,46.7,1986,
,,,,,,,,1981,"Toronto, Ontario",Light factory,44.9,1986,3.4
,,,,,,,,1981,"Toronto, Ontario",School,49.6,1986,67.9
,,,,,,,,1981,"Toronto, Ontario",School,52.5,1986,81.1
,,,,,,,,1981,"Toronto, Ontario",School,51.2,1986,79.5
,,,,,,,,1981,"Toronto, Ontario",School,46,1986,81.1
,,,,,,,,1981,"Toronto, Ontario",School,44.9,1986,79.5
,,,,,,,,1981,"Calgary, Alberta",Office,69.4,1986,98.7
,,,,,,,,1981,"Calgary, Alberta",Office,63.4,1986,98.9
,,,,,,,,1981,"Calgary, Alberta",Office,74.3,1986,98.9
,,,,,,,,1981,"Calgary, Alberta",Office,58.9,1986,98.9
,,,,,,,,1981,"Calgary, Alberta",Office,78.4,1986,98.9
,,,,,,,,1981,"Calgary, Alberta",Warehouse,71.6,1986,1.3
,,,,,,,,1981,"Calgary, Alberta",Warehouse,64.9,1986,1.5
,,,,,,,,1981,"Calgary, Alberta",Warehouse,71.6,1986,0.2
,,,,,,,,1981,"Calgary, Alberta",Warehouse,63.2,1986,0.2
,,,,,,,,1981,"Calgary, Alberta",Warehouse,71.4,1986,67.8
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,72.2,1986,
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,63.7,1986,3.6
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,69,1986,68.3
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,69.3,1986,81.5
,,,,,,,,1981,"Calgary, Alberta",Shopping centre,72.9,1986,80.1
,,,,,,,,1981,"Calgary, Alberta",Light factory,69.6,1986,81.4
,,,,,,,,1981,"Calgary, Alberta",Light factory,64.5,1986,79.9
,,,,,,,,1981,"Calgary, Alberta",Light factory,75.4,1986,99.4
,,,,,,,,1981,"Calgary, Alberta",Light factory,62.7,1986,99.4
,,,,,,,,1981,"Calgary, Alberta",Light factory,68.8,1986,99.6
,,,,,,,,1981,"Calgary, Alberta",School,66.6,1986,99.2
,,,,,,,,1981,"Calgary, Alberta",School,64.6,1986,99.4
,,,,,,,,1981,"Calgary, Alberta",School,70.8,1986,1.2
,,,,,,,,1981,"Calgary, Alberta",School,58.7,1986,1.4
,,,,,,,,1981,"Calgary, Alberta",School,65.8,1986,0
,,,,,,,,1981,"Edmonton, Alberta",Office,67.9,1986,0
,,,,,,,,1981,"Edmonton, Alberta",Office,67.3,1986,67.9
,,,,,,,,1981,"Edmonton, Alberta",Office,71.1,1986,
,,,,,,,,1981,"Edmonton, Alberta",Office,60.2,1986,3.6
,,,,,,,,1981,"Edmonton, Alberta",Office,68,1986,68.4
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,75.8,1986,81.6
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,69.5,1986,80.2
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,76.4,1986,81.5
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,65.1,1986,80.2
,,,,,,,,1981,"Edmonton, Alberta",Warehouse,71.4,1986,99.6
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,74.7,1986,99.5
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,68.7,1986,99.8
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,72.4,1986,99.4
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,70,1986,99.8
,,,,,,,,1981,"Edmonton, Alberta",Shopping centre,57.3,1986,0.9
,,,,,,,,1981,"Edmonton, Alberta",Light factory,69.8,1986,0.9
,,,,,,,,1981,"Edmonton, Alberta",Light factory,69.8,1986,0
,,,,,,,,1981,"Edmonton, Alberta",Light factory,74.7,1986,0
,,,,,,,,1981,"Edmonton, Alberta",Light factory,63.8,1986,68.4
,,,,,,,,1981,"Edmonton, Alberta",Light factory,61,1986,
,,,,,,,,1981,"Edmonton, Alberta",School,67.4,1986,3.9
,,,,,,,,1981,"Edmonton, Alberta",School,70.1,1986,68.9
,,,,,,,,1981,"Edmonton, Alberta",School,70.3,1986,82.2
,,,,,,,,1981,"Edmonton, Alberta",School,60.6,1986,80.8
,,,,,,,,1981,"Edmonton, Alberta",School,61.9,1986,82.1
,,,,,,,,1981,"Vancouver, British Columbia",Office,63.6,1986,80.8
,,,,,,,,1981,"Vancouver, British Columbia",Office,64.2,1986,100.1
,,,,,,,,1981,"Vancouver, British Columbia",Office,64.6,1986,100.3
,,,,,,,,1981,"Vancouver, British Columbia",Office,55.1,1986,100.5
,,,,,,,,1981,"Vancouver, British Columbia",Office,61.9,1986,100.1
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,72.4,1986,100.5
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,64.4,1986,0.9
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,69.5,1986,0.8
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,67.6,1986,0
,,,,,,,,1981,"Vancouver, British Columbia",Warehouse,67.6,1986,0
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,68.3,1986,68.8
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,62.5,1986,
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,64,1986,3.8
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,69.8,1986,69
,,,,,,,,1981,"Vancouver, British Columbia",Shopping centre,60.2,1986,82.4
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,63.4,1986,81.2
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,64,1986,82.3
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,63.5,1986,81
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,64.7,1986,100.6
,,,,,,,,1981,"Vancouver, British Columbia",Light factory,56.6,1986,100.6
,,,,,,,,1981,"Vancouver, British Columbia",School,63.3,1986,100.9
,,,,,,,,1981,"Vancouver, British Columbia",School,65,1986,100.4
,,,,,,,,1981,"Vancouver, British Columbia",School,64,1986,100.8
,,,,,,,,1981,"Vancouver, British Columbia",School,59.9,1986,0.9
,,,,,,,,1981,"Vancouver, British Columbia",School,56.6,1986,0.8
,,,,,,,,1981,Seven census metropolitan area composite,Office,63.8,1986,0
,,,,,,,,1981,Seven census metropolitan area composite,Warehouse,59.3,1986,0
,,,,,,,,1981,Seven census metropolitan area composite,Shopping centre,64.9,1986,68.8
,,,,,,,,1981,Seven census metropolitan area composite,Light factory,55.5,1986,
,,,,,,,,1981,Seven census metropolitan area composite,School,61.8,1986,3.9
,,,,,,,,1981,"Halifax, Nova Scotia",Office,72.7,1986,69
,,,,,,,,1981,"Halifax, Nova Scotia",Office,79.4,1986,82.4
,,,,,,,,1981,"Halifax, Nova Scotia",Office,83.9,1986,81.2
,,,,,,,,1981,"Halifax, Nova Scotia",Office,54.2,1986,82.5
,,,,,,,,1981,"Halifax, Nova Scotia",Office,54,1986,81.1
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,73.8,1986,101.2
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,75.3,1986,100.6
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,78.5,1986,100.9
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,55.3,1986,100.6
,,,,,,,,1981,"Halifax, Nova Scotia",Warehouse,57.1,1986,100.9
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,70,1986,0.7
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,71.3,1986,0.8
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,73.9,1986,0
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,62.5,1986,0
,,,,,,,,1981,"Halifax, Nova Scotia",Shopping centre,57.4,1986,69.1
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,65.2,1986,
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,79.3,1986,4.1
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,73.5,1986,69.5
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,49.5,1986,82.9
,,,,,,,,1981,"Halifax, Nova Scotia",Light factory,50.5,1986,81.6
,,,,,,,,1981,"Halifax, Nova Scotia",School,67.9,1986,82.8
,,,,,,,,1981,"Halifax, Nova Scotia",School,84.9,1986,81.4
,,,,,,,,1981,"Halifax, Nova Scotia",School,75.5,1986,101.8
,,,,,,,,1981,"Halifax, Nova Scotia",School,52.8,1986,101.1
,,,,,,,,1981,"Halifax, Nova Scotia",School,52.8,1986,101.5
