consumer_index_year,consumer_index_value,office_year,office_index_value,earnings_year,earnings_canada,housing_prices_year,single_family_benchmark,single_family_hpi
,,2002,99.7,,,,,
,,2002,99.5,,,,,
,,2002,99.4,,,,,
,,2002,99.7,,,,,
,,2002,99.3,,,,,
,,2002,99.5,,,,,
,,2002,99.6,,,,,
,,2002,99.7,,,,,
,,2002,99.5,,,,,
,,2002,99.3,,,,,
,,2002,99.8,,,,,
,,2002,99.6,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.4,,,,,
,,2002,99.8,,,,,
,,2002,99.6,,,,,
,,2002,99.4,,,,,
,,2002,99.6,,,,,
,,2002,99.6,,,,,
,,2002,99.6,,,,,
,,2002,99.5,,,,,
,,2002,99.5,,,,,
,,2002,99.6,,,,,
,,2002,99.3,,,,,
,,2002,99.2,,,,,
,,2002,99.5,,,,,
,,2002,99.2,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.3,,,,,
,,2002,99.7,,,,,
,,2002,99.3,,,,,
,,2002,99.7,,,,,
,,2002,99.5,,,,,
,,2002,99.2,,,,,
,,2002,99.7,,,,,
,,2002,99.3,,,,,
,,2002,99.7,,,,,
,,2002,99.8,,,,,
,,2002,99.7,,,,,
,,2002,99.8,,,,,
,,2002,100,,,,,
,,2002,100.1,,,,,
,,2002,99.8,,,,,
,,2002,99.7,,,,,
,,2002,99.8,,,,,
,,2002,100.1,,,,,
,,2002,99.8,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.8,,,,,
,,2002,99.9,,,,,
,,2002,99.6,,,,,
,,2002,99.7,,,,,
,,2002,99.4,,,,,
,,2002,99.7,,,,,
,,2002,100.5,,,,,
,,2002,99.9,,,,,
,,2002,99.8,,,,,
,,2002,99.6,,,,,
,,2002,99.8,,,,,
,,2002,99.9,,,,,
,,2002,100,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.8,,,,,
,,2002,99.4,,,,,
,,2002,100.1,,,,,
,,2002,99.6,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,99.9,,,,,
,,2002,99.3,,,,,
,,2002,99.8,,,,,
,,2002,99.6,,,,,
,,2002,99.9,,,,,
,,2002,100.1,,,,,
,,2002,99.5,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,99.8,,,,,
,,2002,99.8,,,,,
,,2002,99.4,,,,,
,,2002,99.7,,,,,
,,2002,99.4,,,,,
,,2002,99.8,,,,,
,,2002,100.5,,,,,
,,2002,99.8,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,99.6,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,99.6,,,,,
,,2002,99.8,,,,,
,,2002,99.4,,,,,
,,2002,99.6,,,,,
,,2002,99.9,,,,,
,,2002,100,,,,,
,,2002,99.9,,,,,
,,2002,99.7,,,,,
,,2002,100,,,,,
,,2002,99.9,,,,,
,,2002,100.1,,,,,
,,2002,99.8,,,,,
,,2002,100,,,,,
,,2002,99.6,,,,,
,,2002,99.9,,,,,
,,2002,100,,,,,
,,2002,99.9,,,,,
,,2002,99.6,,,,,
,,2002,99.3,,,,,
,,2002,100,,,,,
,,2002,100.1,,,,,
,,2002,99.9,,,,,
,,2002,100.2,,,,,
,,2002,99.8,,,,,
,,2002,99.9,,,,,
,,2002,100.1,,,,,
,,2002,99.9,,,,,
,,2002,99.7,,,,,
,,2002,100.1,,,,,
,,2002,100,,,,,
,,2002,100,,,,,
,,2002,99.9,,,,,
,,2002,100.2,,,,,
,,2002,99.9,,,,,
,,2002,100.1,,,,,
,,2002,100,,,,,
,,2002,100.1,,,,,
,,2002,100,,,,,
,,2002,100.2,,,,,
,,2002,100.4,,,,,
,,2002,100.1,,,,,
,,2002,100,,,,,
,,2002,100,,,,,
,,2002,100.4,,,,,
,,2002,100.6,,,,,
,,2002,100,,,,,
,,2002,100,,,,,
,,2002,99.8,,,,,
,,2002,100.9,,,,,
,,2002,100.8,,,,,
,,2002,100.1,,,,,
,,2002,100,,,,,
,,2002,99.9,,,,,
,,2002,100.6,,,,,
,,2002,101.3,,,,,
,,2002,100,,,,,
,,2002,100,,,,,
,,2002,99.8,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,100.1,,,,,
,,2002,100,,,,,
,,2002,100,,,,,
,,2002,100.4,,,,,
,,2002,100.5,,,,,
,,2002,100.4,,,,,
,,2002,100,,,,,
,,2002,100.3,,,,,
,,2002,101.3,,,,,
,,2002,100.7,,,,,
,,2002,100,,,,,
,,2002,99.8,,,,,
,,2002,99.8,,,,,
,,2002,100.5,,,,,
,,2002,100.6,,,,,
,,2002,99.9,,,,,
,,2002,100,,,,,
,,2002,99.8,,,,,
,,2002,100.3,,,,,
,,2002,100.7,,,,,
,,2002,100,,,,,
,,2002,99.9,,,,,
,,2002,99.8,,,,,
,,2002,100.5,,,,,
,,2002,101.4,,,,,
,,2002,100,,,,,
,,2002,99.9,,,,,
,,2002,99.8,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,100.1,,,,,
,,2002,99.9,,,,,
,,2002,99.8,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,100.3,,,,,
,,2002,99.8,,,,,
,,2002,100.1,,,,,
,,2002,101.1,,,,,
,,2002,100.8,,,,,
,,2002,99.9,,,,,
,,2002,100,,,,,
,,2002,99.8,,,,,
,,2002,99.7,,,,,
,,2002,99.9,,,,,
,,2002,99.7,,,,,
,,2002,99.9,,,,,
,,2002,99.6,,,,,
,,2002,99.6,,,,,
,,2002,100.1,,,,,
,,2002,99.9,,,,,
,,2002,100,,,,,
,,2002,99.7,,,,,
,,2002,100.1,,,,,
,,2002,100.7,,,,,
,,2002,99.8,,,,,
,,2002,99.8,,,,,
,,2002,99.8,,,,,
,,2002,99.4,,,,,
,,2002,100.3,,,,,
,,2002,99.8,,,,,
,,2002,99.8,,,,,
,,2002,99.8,,,,,
,,2002,99.9,,,,,
,,2002,100,,,,,
,,2002,100.1,,,,,
,,2002,99.9,,,,,
,,2002,100,,,,,
,,2002,100.2,,,,,
,,2002,100.3,,,,,
,,2002,100,,,,,
,,2002,100.1,,,,,
,,2002,100,,,,,
,,2002,99.7,,,,,
,,2002,100.3,,,,,
,,2002,99.8,,,,,
,,2002,100,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,100.4,,,,,
,,2002,99.9,,,,,
,,2002,100,,,,,
,,2002,99.8,,,,,
,,2002,100.1,,,,,
,,2002,101.1,,,,,
,,2002,99.9,,,,,
,,2002,99.9,,,,,
,,2002,99.8,,,,,
,,2002,99.6,,,,,
,,2002,100.4,,,,,
,,2002,100.2,,,,,
,,2002,99.9,,,,,
,,2002,99.8,,,,,
,,2002,100,,,,,
,,2002,100.4,,,,,
,,2002,100.4,,,,,
,,2002,100.5,,,,,
,,2002,100.3,,,,,
,,2002,100.4,,,,,
,,2002,100.4,,,,,
,,2002,100.4,,,,,
,,2002,100.8,,,,,
,,2002,100.1,,,,,
,,2002,100.6,,,,,
,,2002,100.5,,,,,
,,2002,100.4,,,,,
,,2002,100.6,,,,,
,,2002,100.3,,,,,
,,2002,100.5,,,,,
,,2002,100.6,,,,,
,,2002,100.4,,,,,
,,2002,100.6,,,,,
,,2002,100.3,,,,,
,,2002,100.5,,,,,
,,2002,101.2,,,,,
,,2002,100.5,,,,,
,,2002,100.7,,,,,
,,2002,100.4,,,,,
,,2002,100.5,,,,,
,,2002,100.6,,,,,
,,2002,100.4,,,,,
,,2002,100.7,,,,,
,,2002,100.2,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,100.7,,,,,
,,2002,100.3,,,,,
,,2002,101,,,,,
,,2002,100.6,,,,,
,,2002,100.5,,,,,
,,2002,100.8,,,,,
,,2002,100.2,,,,,
,,2002,100.6,,,,,
,,2002,100.8,,,,,
,,2002,100.4,,,,,
,,2002,100.7,,,,,
,,2002,100.3,,,,,
,,2002,100.4,,,,,
,,2002,100.6,,,,,
,,2002,100.5,,,,,
,,2002,100.7,,,,,
,,2002,100.3,,,,,
,,2002,100.4,,,,,
,,2002,101.4,,,,,
,,2002,100.6,,,,,
,,2002,100.8,,,,,
,,2002,100.3,,,,,
,,2002,100.5,,,,,
,,2002,100.4,,,,,
,,2002,100.5,,,,,
,,2002,100.8,,,,,
,,2002,100.4,,,,,
,,2002,100.7,,,,,
,,2002,100.4,,,,,
,,2002,100.6,,,,,
,,2002,100.7,,,,,
,,2002,100.5,,,,,
,,2002,101,,,,,
,,2002,100.5,,,,,
,,2002,100.2,,,,,
,,2002,100.1,,,,,
,,2002,100.2,,,,,
,,2002,100.2,,,,,
,,2002,100.5,,,,,
,,2002,100.2,,,,,
,,2002,100.3,,,,,
,,2002,100.2,,,,,
,,2002,100,,,,,
,,2002,100.3,,,,,
,,2002,100.3,,,,,
,,2002,100.3,,,,,
,,2002,100.2,,,,,
,,2002,100.3,,,,,
,,2002,100.7,,,,,
,,2002,100.3,,,,,
,,2002,100.4,,,,,
,,2002,100.2,,,,,
,,2002,100.2,,,,,
,,2002,100.4,,,,,
,,2002,100.3,,,,,
,,2002,100.3,,,,,
,,2002,100.2,,,,,
,,2002,100.3,,,,,
,,2002,100,,,,,
,,2002,100.3,,,,,
,,2002,100.1,,,,,
,,2002,100.3,,,,,
,,2002,100.4,,,,,
,,2002,100.3,,,,,
,,2002,100.9,,,,,
,,2002,100.9,,,,,
,,2002,101,,,,,
,,2002,101.2,,,,,
,,2002,100.7,,,,,
,,2002,101.1,,,,,
,,2002,100.8,,,,,
,,2002,100.3,,,,,
,,2002,100.5,,,,,
,,2002,101.5,,,,,
,,2002,100.6,,,,,
,,2002,101,,,,,
,,2002,100.6,,,,,
,,2002,101,,,,,
,,2002,101.5,,,,,
,,2002,100.8,,,,,
,,2002,101,,,,,
,,2002,100.6,,,,,
,,2002,100.9,,,,,
,,2002,101.2,,,,,
,,2002,101.3,,,,,
,,2002,100.9,,,,,
,,2002,101,,,,,
,,2002,101,,,,,
,,2002,100.1,,,,,
,,2002,100.6,,,,,
,,2002,101,,,,,
,,2002,100.8,,,,,
,,2002,100.8,,,,,
,,2002,101.5,,,,,
,,2002,100.5,,,,,
,,2002,101,,,,,
,,2002,100.5,,,,,
,,2002,101.1,,,,,
,,2002,101.6,,,,,
,,2002,101,,,,,
,,2002,100.9,,,,,
,,2002,101.2,,,,,
,,2002,100.9,,,,,
,,2002,100.6,,,,,
,,2002,100.9,,,,,
,,2002,101,,,,,
,,2002,101.1,,,,,
,,2002,101,,,,,
,,2002,100.2,,,,,
,,2002,100.7,,,,,
,,2002,101.1,,,,,
,,2002,101.2,,,,,
,,2002,101.1,,,,,
,,2002,100.5,,,,,
,,2002,101.4,,,,,
,,2002,101.1,,,,,
,,2002,101.5,,,,,
,,2002,101.1,,,,,
,,2002,100,,,,,
,,2002,100.6,,,,,
,,2002,101,,,,,
,,2002,101.3,,,,,
,,2002,101.1,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,101.1,,,,,
,,2002,101.2,,,,,
,,2002,101.1,,,,,
,,2002,101.1,,,,,
,,2002,100.8,,,,,
,,2002,101.2,,,,,
,,2002,100.6,,,,,
,,2002,101.2,,,,,
,,2002,101.6,,,,,
,,2002,101.2,,,,,
,,2002,101.4,,,,,
,,2002,101.1,,,,,
,,2002,101.5,,,,,
,,2002,101.5,,,,,
,,2002,100.8,,,,,
,,2002,101.2,,,,,
,,2002,101.1,,,,,
,,2002,101.2,,,,,
,,2002,101.1,,,,,
,,2002,101,,,,,
,,2002,101.5,,,,,
,,2002,101.9,,,,,
,,2002,101.2,,,,,
,,2002,102.3,,,,,
,,2002,100.6,,,,,
,,2002,101.4,,,,,
,,2002,101.4,,,,,
,,2002,101.3,,,,,
,,2002,101.6,,,,,
,,2002,100.9,,,,,
,,2002,101.3,,,,,
,,2002,100.8,,,,,
,,2002,101.6,,,,,
,,2002,102,,,,,
,,2002,100.4,,,,,
,,2002,101.1,,,,,
,,2002,101.1,,,,,
,,2002,100.9,,,,,
,,2002,101.6,,,,,
,,2002,100.3,,,,,
,,2002,101.4,,,,,
,,2002,101.4,,,,,
,,2002,101.5,,,,,
,,2002,101.3,,,,,
,,2002,100.5,,,,,
,,2002,101.4,,,,,
,,2002,101.3,,,,,
,,2002,101.4,,,,,
,,2002,101.3,,,,,
,,2002,101.3,,,,,
,,2002,101.5,,,,,
,,2002,101.8,,,,,
,,2002,101.5,,,,,
,,2002,101.5,,,,,
,,2002,100.5,,,,,
,,2002,100.6,,,,,
,,2002,101.7,,,,,
,,2002,101.3,,,,,
,,2002,101.4,,,,,
,,2002,100.4,,,,,
,,2002,101.6,,,,,
,,2002,101.7,,,,,
,,2002,101.5,,,,,
,,2002,102.1,,,,,
,,2002,100.7,,,,,
,,2002,100.9,,,,,
,,2002,101.1,,,,,
,,2002,100.8,,,,,
,,2002,100.8,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,100.9,,,,,
,,2002,100.5,,,,,
,,2002,100.7,,,,,
,,2002,101,,,,,
,,2002,100.7,,,,,
,,2002,100.9,,,,,
,,2002,100.6,,,,,
,,2002,100.5,,,,,
,,2002,101.2,,,,,
,,2002,100.8,,,,,
,,2002,101.1,,,,,
,,2002,100.8,,,,,
,,2002,99.9,,,,,
,,2002,100.8,,,,,
,,2002,100.7,,,,,
,,2002,101,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,100.9,,,,,
,,2002,101,,,,,
,,2002,100.7,,,,,
,,2002,101.1,,,,,
,,2002,100.6,,,,,
,,2002,100.9,,,,,
,,2002,101,,,,,
,,2002,100.8,,,,,
,,2002,100.8,,,,,
,,2002,100.8,,,,,
,,2002,100.6,,,,,
,,2002,100.9,,,,,
,,2002,100.4,,,,,
,,2002,100.6,,,,,
,,2002,100.6,,,,,
,,2002,100.7,,,,,
,,2002,101,,,,,
,,2002,100.6,,,,,
,,2002,100.5,,,,,
,,2002,100.6,,,,,
,,2002,100.8,,,,,
,,2002,101.1,,,,,
,,2002,100.7,,,,,
,,2002,100,,,,,
,,2002,100.4,,,,,
,,2002,100.6,,,,,
,,2002,100.9,,,,,
,,2002,100.6,,,,,
,,2002,100.7,,,,,
,,2002,100.4,,,,,
,,2002,100.9,,,,,
,,2002,101,,,,,
,,2002,100.7,,,,,
,,2002,101.1,,,,,
,,2002,100.6,,,,,
,,2002,100.2,,,,,
,,2002,100.1,,,,,
,,2002,100,,,,,
,,2002,100.4,,,,,
,,2002,100.5,,,,,
,,2002,100.1,,,,,
,,2002,100.3,,,,,
,,2002,100.1,,,,,
,,2002,100.2,,,,,
,,2002,100.3,,,,,
,,2002,100.2,,,,,
,,2002,100.2,,,,,
,,2002,100,,,,,
,,2002,100.4,,,,,
,,2002,100.8,,,,,
,,2002,100.2,,,,,
,,2002,100.5,,,,,
,,2002,100.1,,,,,
,,2002,99.6,,,,,
,,2002,100.4,,,,,
,,2002,100.2,,,,,
,,2002,100.3,,,,,
,,2002,100.1,,,,,
,,2002,100.4,,,,,
,,2002,100,,,,,
,,2002,100.3,,,,,
,,2002,100.2,,,,,
,,2002,100.2,,,,,
,,2002,100.5,,,,,
,,2002,100.3,,,,,
,,2007,130.5,,,,,
,,2007,135.9,,,,,
,,2007,131.7,,,,,
,,2007,134.2,,,,,
,,2007,130.7,,,,,
,,2007,131.2,,,,,
,,2007,119,,,,,
,,2007,118.9,,,,,
,,2007,117,,,,,
,,2007,120.2,,,,,
,,2007,122.5,,,,,
,,2007,123,,,,,
,,2007,122.4,,,,,
,,2007,122.2,,,,,
,,2007,125.5,,,,,
,,2007,122,,,,,
,,2007,124.7,,,,,
,,2007,121.4,,,,,
,,2007,121.2,,,,,
,,2007,130.2,,,,,
,,2007,137.9,,,,,
,,2007,125.5,,,,,
,,2007,125.4,,,,,
,,2007,124.6,,,,,
,,2007,124.7,,,,,
,,2007,128.7,,,,,
,,2007,120.3,,,,,
,,2007,124,,,,,
,,2007,117.4,,,,,
,,2007,120.5,,,,,
,,2007,124.3,,,,,
,,2007,121,,,,,
,,2007,118.8,,,,,
,,2007,115.3,,,,,
,,2007,136.4,,,,,
,,2007,123.5,,,,,
,,2007,117.9,,,,,
,,2007,115.2,,,,,
,,2007,111.8,,,,,
,,2007,125.1,,,,,
,,2007,133.1,,,,,
,,2007,117.7,,,,,
,,2007,117.2,,,,,
,,2007,115.4,,,,,
,,2007,125.3,,,,,
,,2007,123.9,,,,,
,,2007,119.4,,,,,
,,2007,116.5,,,,,
,,2007,114.9,,,,,
,,2007,126.5,,,,,
,,2007,142.4,,,,,
,,2007,121.1,,,,,
,,2007,119.8,,,,,
,,2007,118.1,,,,,
,,2007,127.8,,,,,
,,2007,131.3,,,,,
,,2007,118,,,,,
,,2007,118.2,,,,,
,,2007,113.1,,,,,
,,2007,121.2,,,,,
,,2007,130.5,,,,,
,,2007,119.3,,,,,
,,2007,115.9,,,,,
,,2007,113.3,,,,,
,,2007,136.6,,,,,
,,2007,125.7,,,,,
,,2007,124.1,,,,,
,,2007,123.9,,,,,
,,2007,120.8,,,,,
,,2007,125.8,,,,,
,,2007,131.3,,,,,
,,2007,127.4,,,,,
,,2007,130.8,,,,,
,,2007,125.6,,,,,
,,2007,126.8,,,,,
,,2007,128.7,,,,,
,,2007,126.4,,,,,
,,2007,128.8,,,,,
,,2007,123.4,,,,,
,,2007,126.3,,,,,
,,2007,137.7,,,,,
,,2007,130.4,,,,,
,,2007,136.4,,,,,
,,2007,124.6,,,,,
,,2007,130.4,,,,,
,,2007,130.4,,,,,
,,2007,125.9,,,,,
,,2007,132.8,,,,,
,,2007,121.9,,,,,
,,2007,123.6,,,,,
,,2007,134,,,,,
,,2007,124.9,,,,,
,,2007,122.9,,,,,
,,2007,120.8,,,,,
,,2007,137.6,,,,,
,,2007,124.4,,,,,
,,2007,126.2,,,,,
,,2007,128.3,,,,,
,,2007,122.5,,,,,
,,2007,127.6,,,,,
,,2007,129.7,,,,,
,,2007,128.9,,,,,
,,2007,136.8,,,,,
,,2007,125.8,,,,,
,,2007,127.7,,,,,
,,2007,127.9,,,,,
,,2007,130,,,,,
,,2007,133.4,,,,,
,,2007,124.7,,,,,
,,2007,131.4,,,,,
,,2007,150.9,,,,,
,,2007,133.9,,,,,
,,2007,137.8,,,,,
,,2007,130.1,,,,,
,,2007,131.8,,,,,
,,2007,136.5,,,,,
,,2007,127.4,,,,,
,,2007,134.7,,,,,
,,2007,123.1,,,,,
,,2007,125.6,,,,,
,,2007,133.2,,,,,
,,2007,127.1,,,,,
,,2007,128.2,,,,,
,,2007,121.5,,,,,
,,2007,140.3,,,,,
,,2007,125.4,,,,,
,,2007,145.8,,,,,
,,2007,155,,,,,
,,2007,145.1,,,,,
,,2007,128.3,,,,,
,,2007,133.9,,,,,
,,2007,151.7,,,,,
,,2007,160.9,,,,,
,,2007,147,,,,,
,,2007,127.5,,,,,
,,2007,130.6,,,,,
,,2007,149.6,,,,,
,,2007,160.3,,,,,
,,2007,141.7,,,,,
,,2007,125.9,,,,,
,,2007,144.6,,,,,
,,2007,153,,,,,
,,2007,162.1,,,,,
,,2007,143.7,,,,,
,,2007,131,,,,,
,,2007,144.9,,,,,
,,2007,147.8,,,,,
,,2007,163.1,,,,,
,,2007,145.9,,,,,
,,2007,125.5,,,,,
,,2007,144,,,,,
,,2007,149.4,,,,,
,,2007,161.7,,,,,
,,2007,138.6,,,,,
,,2007,134.8,,,,,
,,2007,137.4,,,,,
,,2007,140.9,,,,,
,,2007,150.3,,,,,
,,2007,138.1,,,,,
,,2007,126.6,,,,,
,,2007,135.9,,,,,
,,2007,145.7,,,,,
,,2007,155.8,,,,,
,,2007,139.7,,,,,
,,2007,126.2,,,,,
,,2007,134.1,,,,,
,,2007,145.3,,,,,
,,2007,155.8,,,,,
,,2007,136,,,,,
,,2007,124.5,,,,,
,,2007,161.4,,,,,
,,2007,147.6,,,,,
,,2007,157.4,,,,,
,,2007,138.3,,,,,
,,2007,128.4,,,,,
,,2007,137.1,,,,,
,,2007,142.4,,,,,
,,2007,158.9,,,,,
,,2007,138.6,,,,,
,,2007,124.5,,,,,
,,2007,138.2,,,,,
,,2007,143.7,,,,,
,,2007,157.6,,,,,
,,2007,132.4,,,,,
,,2007,133.4,,,,,
,,2007,135.6,,,,,
,,2007,136.8,,,,,
,,2007,146.4,,,,,
,,2007,131.7,,,,,
,,2007,125.6,,,,,
,,2007,136.3,,,,,
,,2007,141.8,,,,,
,,2007,148.7,,,,,
,,2007,134.5,,,,,
,,2007,123.7,,,,,
,,2007,133.1,,,,,
,,2007,142.5,,,,,
,,2007,150.2,,,,,
,,2007,132,,,,,
,,2007,123.2,,,,,
,,2007,159.6,,,,,
,,2007,143.9,,,,,
,,2007,153.6,,,,,
,,2007,138,,,,,
,,2007,127.1,,,,,
,,2007,135.9,,,,,
,,2007,140.7,,,,,
,,2007,155.8,,,,,
,,2007,137.3,,,,,
,,2007,125.1,,,,,
,,2007,133.9,,,,,
,,2007,143.6,,,,,
,,2007,162.9,,,,,
,,2007,131,,,,,
,,2007,131.9,,,,,
,,2007,130.7,,,,,
,,2007,135.3,,,,,
,,2007,140.5,,,,,
,,2007,135.9,,,,,
,,2007,138.3,,,,,
,,2007,134.8,,,,,
,,2007,135.4,,,,,
,,2007,121.9,,,,,
,,2007,122,,,,,
,,2007,119.4,,,,,
,,2007,122.3,,,,,
,,2007,129,,,,,
,,2007,126.1,,,,,
,,2007,126.3,,,,,
,,2007,125.1,,,,,
,,2007,127.5,,,,,
,,2007,126.1,,,,,
,,2007,128.1,,,,,
,,2007,125,,,,,
,,2007,124.2,,,,,
,,2007,131.4,,,,,
,,2007,147.6,,,,,
,,2007,129.5,,,,,
,,2007,130.3,,,,,
,,2007,128,,,,,
,,2007,125.3,,,,,
,,2007,136,,,,,
,,2007,123.6,,,,,
,,2007,128.3,,,,,
,,2007,119.9,,,,,
,,2007,121.9,,,,,
,,2007,131.4,,,,,
,,2007,123.4,,,,,
,,2007,121,,,,,
,,2007,116.8,,,,,
,,2007,137.4,,,,,
,,2007,130.9,,,,,
,,2007,121.5,,,,,
,,2007,117.3,,,,,
,,2007,113.3,,,,,
,,2007,131.7,,,,,
,,2007,141.4,,,,,
,,2007,120.7,,,,,
,,2007,119.3,,,,,
,,2007,117.3,,,,,
,,2007,135.4,,,,,
,,2007,127.6,,,,,
,,2007,122.3,,,,,
,,2007,118.2,,,,,
,,2007,116.7,,,,,
,,2007,132.4,,,,,
,,2007,150.4,,,,,
,,2007,124.1,,,,,
,,2007,122.2,,,,,
,,2007,120.6,,,,,
,,2007,130.6,,,,,
,,2007,138.5,,,,,
,,2007,121.1,,,,,
,,2007,120.5,,,,,
,,2007,114.8,,,,,
,,2007,125,,,,,
,,2007,138.6,,,,,
,,2007,122.3,,,,,
,,2007,118,,,,,
,,2007,114.3,,,,,
,,2007,145.1,,,,,
,,2007,132,,,,,
,,2007,127.7,,,,,
,,2007,127.8,,,,,
,,2007,123.1,,,,,
,,2007,130.9,,,,,
,,2007,135.8,,,,,
,,2007,130.5,,,,,
,,2007,134.6,,,,,
,,2007,127.4,,,,,
,,2007,135.9,,,,,
,,2007,132,,,,,
,,2007,129.5,,,,,
,,2007,132.7,,,,,
,,2007,125.5,,,,,
,,2007,130.3,,,,,
,,2007,144.3,,,,,
,,2007,134.2,,,,,
,,2007,141.5,,,,,
,,2007,126.8,,,,,
,,2007,132.1,,,,,
,,2007,137.7,,,,,
,,2007,129.4,,,,,
,,2007,137.6,,,,,
,,2007,124,,,,,
,,2007,126.3,,,,,
,,2007,142.2,,,,,
,,2007,127.6,,,,,
,,2007,125.3,,,,,
,,2007,122,,,,,
,,2007,144.5,,,,,
,,2007,129.9,,,,,
,,2007,130.4,,,,,
,,2007,132.7,,,,,
,,2007,124.6,,,,,
,,2007,132.9,,,,,
,,2007,137.9,,,,,
,,2007,132.3,,,,,
,,2007,141,,,,,
,,2007,127.8,,,,,
,,2007,136.9,,,,,
,,2007,132.8,,,,,
,,2007,133.6,,,,,
,,2007,137.6,,,,,
,,2007,126.8,,,,,
,,2007,135.5,,,,,
,,2007,163.8,,,,,
,,2007,137.5,,,,,
,,2007,142,,,,,
,,2007,132.7,,,,,
,,2007,133.3,,,,,
,,2007,145,,,,,
,,2007,130.9,,,,,
,,2007,138.9,,,,,
,,2007,125.3,,,,,
,,2007,128.3,,,,,
,,2007,142.8,,,,,
,,2007,130,,,,,
,,2007,131.8,,,,,
,,2007,122.7,,,,,
,,2007,145.5,,,,,
,,2007,131.8,,,,,
,,2007,151.4,,,,,
,,2007,159.8,,,,,
,,2007,151.2,,,,,
,,2007,132,,,,,
,,2007,141.3,,,,,
,,2007,157.5,,,,,
,,2007,166.4,,,,,
,,2007,151.9,,,,,
,,2007,132.7,,,,,
,,2007,135.4,,,,,
,,2007,155.2,,,,,
,,2007,166.1,,,,,
,,2007,146.5,,,,,
,,2007,127.8,,,,,
,,2007,153.4,,,,,
,,2007,158.8,,,,,
,,2007,167.3,,,,,
,,2007,149.2,,,,,
,,2007,132.8,,,,,
,,2007,155.6,,,,,
,,2007,153.4,,,,,
,,2007,169.1,,,,,
,,2007,150.8,,,,,
,,2007,127.3,,,,,
,,2007,157.5,,,,,
,,2007,156.1,,,,,
,,2007,167.6,,,,,
,,2007,144.9,,,,,
,,2007,138,,,,,
,,2007,146.4,,,,,
,,2007,147.7,,,,,
,,2007,157.5,,,,,
,,2007,144.9,,,,,
,,2007,130.3,,,,,
,,2007,144.3,,,,,
,,2007,153,,,,,
,,2007,163.4,,,,,
,,2007,146.3,,,,,
,,2007,131.2,,,,,
,,2007,140.3,,,,,
,,2007,152.4,,,,,
,,2007,163.3,,,,,
,,2007,142.2,,,,,
,,2007,126.5,,,,,
,,2007,175.1,,,,,
,,2007,153.9,,,,,
,,2007,163.3,,,,,
,,2007,144.4,,,,,
,,2007,130.2,,,,,
,,2007,145.7,,,,,
,,2007,148.6,,,,,
,,2007,164.1,,,,,
,,2007,145,,,,,
,,2007,126.1,,,,,
,,2007,150,,,,,
,,2007,151.3,,,,,
,,2007,166.5,,,,,
,,2007,139.2,,,,,
,,2007,136.5,,,,,
,,2007,145.3,,,,,
,,2007,142.3,,,,,
,,2007,149.6,,,,,
,,2007,138.2,,,,,
,,2007,129.4,,,,,
,,2007,144.6,,,,,
,,2007,146.7,,,,,
,,2007,152.3,,,,,
,,2007,139.1,,,,,
,,2007,128.8,,,,,
,,2007,138.8,,,,,
,,2007,148.1,,,,,
,,2007,155.7,,,,,
,,2007,136.6,,,,,
,,2007,125.5,,,,,
,,2007,172.3,,,,,
,,2007,149.3,,,,,
,,2007,159.2,,,,,
,,2007,142.9,,,,,
,,2007,128.9,,,,,
,,2007,144,,,,,
,,2007,145.9,,,,,
,,2007,160.6,,,,,
,,2007,142.6,,,,,
,,2007,126.8,,,,,
,,2007,142.9,,,,,
,,2007,149.5,,,,,
,,2007,169.6,,,,,
,,2007,135.6,,,,,
,,2007,134.6,,,,,
,,2007,138.9,,,,,
,,2007,137.8,,,,,
,,2007,143.3,,,,,
,,2007,137.7,,,,,
,,2007,139.8,,,,,
,,2007,136.7,,,,,
,,2007,137.3,,,,,
,,2007,122.8,,,,,
,,2007,122.8,,,,,
,,2007,120.5,,,,,
,,2007,123.4,,,,,
,,2007,129.1,,,,,
,,2007,126.8,,,,,
,,2007,127.9,,,,,
,,2007,125.7,,,,,
,,2007,128.1,,,,,
